date,status,state,value,value_cumsum,F5.value_cumsum
2020-03-25,Recovered,DL,0,6,6
2020-03-25,Recovered,GA,0,0,0
2020-03-25,Recovered,GJ,0,0,3
2020-03-25,Recovered,HR,0,11,17
2020-03-25,Recovered,HP,0,0,2
2020-03-25,Recovered,JK,1,1,1
2020-03-25,Recovered,JH,0,0,0
2020-03-25,Recovered,KA,0,3,6
2020-03-25,Recovered,KL,0,4,20
2020-03-25,Recovered,LA,0,0,3
2020-03-25,Recovered,LD,0,0,0
2020-03-25,Recovered,MP,0,0,0
2020-03-25,Recovered,MH,1,1,39
2020-03-25,Recovered,MN,0,0,0
2020-03-25,Recovered,ML,0,0,0
2020-03-25,Recovered,MZ,0,0,0
2020-03-25,Recovered,NL,0,0,0
2020-03-25,Recovered,OR,0,0,0
2020-03-25,Recovered,PY,0,0,0
2020-03-25,Recovered,PB,0,0,1
2020-03-25,Recovered,RJ,0,3,3
2020-03-25,Recovered,SK,0,0,0
2020-03-25,Recovered,TN,0,1,4
2020-03-25,Recovered,TG,0,1,14
2020-03-25,Recovered,TR,0,0,0
2020-03-25,Recovered,UP,0,11,17
2020-03-25,Recovered,UT,0,0,2
2020-03-25,Recovered,WB,0,0,0
2020-03-25,Deceased,TT,1,11,40
2020-03-25,Deceased,AN,0,0,0
2020-03-25,Deceased,AP,0,0,0
2020-03-25,Deceased,AR,0,0,0
2020-03-25,Deceased,AS,0,0,0
2020-03-25,Deceased,BR,0,1,1
2020-03-25,Deceased,CH,0,0,0
2020-03-25,Deceased,CT,0,0,0
2020-03-25,Deceased,DN,0,0,0
2020-03-25,Deceased,DD,0,0,0
2020-03-25,Deceased,DL,0,1,2
2020-03-25,Deceased,GA,0,0,0
2020-03-25,Deceased,GJ,0,1,6
2020-03-25,Deceased,HR,0,0,0
2020-03-25,Deceased,HP,0,1,1
2020-03-25,Deceased,JK,0,0,1
2020-03-25,Deceased,JH,0,0,0
2020-03-25,Deceased,KA,0,1,3
2020-03-25,Deceased,KL,0,0,1
2020-03-25,Deceased,LA,0,0,0
2020-03-25,Deceased,LD,0,0,0
2020-03-25,Deceased,MP,1,1,4
2020-03-25,Deceased,MH,0,2,9
2020-03-25,Deceased,MN,0,0,0
2020-03-25,Deceased,ML,0,0,0
2020-03-25,Deceased,MZ,0,0,0
2020-03-25,Deceased,NL,0,0,0
2020-03-25,Deceased,OR,0,0,0
2020-03-25,Deceased,PY,0,0,0
2020-03-25,Deceased,PB,0,1,3
2020-03-25,Deceased,RJ,0,0,0
2020-03-25,Deceased,SK,0,0,0
2020-03-25,Deceased,TN,0,1,1
2020-03-25,Deceased,TG,0,0,6
2020-03-25,Deceased,TR,0,0,0
2020-03-25,Deceased,UP,0,0,0
2020-03-25,Deceased,UT,0,0,0
2020-03-25,Deceased,WB,0,1,2
2020-03-26,Confirmed,TT,65,722,1635
2020-03-26,Confirmed,AN,1,1,10
2020-03-26,Confirmed,AP,1,11,44
2020-03-26,Confirmed,AR,0,0,0
2020-03-26,Confirmed,AS,0,0,1
2020-03-26,Confirmed,BR,3,7,21
2020-03-26,Confirmed,CH,0,7,15
2020-03-26,Confirmed,CT,3,6,9
2020-03-26,Confirmed,DN,0,0,0
2020-03-26,Confirmed,DD,0,0,0
2020-03-26,Confirmed,DL,1,36,120
2020-03-26,Confirmed,GA,0,3,5
2020-03-26,Confirmed,GJ,5,43,74
2020-03-26,Confirmed,HR,1,32,43
2020-03-26,Confirmed,HP,0,3,3
2020-03-26,Confirmed,JK,3,14,55
2020-03-26,Confirmed,JH,0,0,1
2020-03-26,Confirmed,KA,4,55,101
2020-03-26,Confirmed,KL,19,137,241
2020-03-26,Confirmed,LA,0,13,13
2020-03-26,Confirmed,LD,0,0,0
2020-03-26,Confirmed,MP,5,20,66
2020-03-26,Confirmed,MH,3,125,302
2020-03-26,Confirmed,MN,0,1,1
2020-03-26,Confirmed,ML,0,0,0
2020-03-26,Confirmed,MZ,0,1,1
2020-03-26,Confirmed,NL,0,0,0
2020-03-26,Confirmed,OR,1,3,4
2020-03-26,Confirmed,PY,0,1,1
2020-03-26,Confirmed,PB,2,33,42
2020-03-26,Confirmed,RJ,2,40,93
2020-03-26,Confirmed,SK,0,0,0
2020-03-26,Confirmed,TN,3,29,124
2020-03-26,Confirmed,TG,3,44,97
2020-03-26,Confirmed,TR,0,0,0
2020-03-26,Confirmed,UP,4,42,104
2020-03-26,Confirmed,UT,0,5,7
2020-03-26,Confirmed,WB,1,10,37
2020-03-26,Recovered,TT,7,50,154
2020-03-26,Recovered,AN,0,0,0
2020-03-26,Recovered,AP,0,1,1
2020-03-26,Recovered,AR,0,0,0
2020-03-26,Recovered,AS,0,0,0
2020-03-26,Recovered,BR,0,0,0
2020-03-26,Recovered,CH,0,0,0
2020-03-26,Recovered,CT,0,0,2
2020-03-26,Recovered,DN,0,0,0
2020-03-26,Recovered,DD,0,0,0
2020-03-26,Recovered,DL,0,6,6
2020-03-26,Recovered,GA,0,0,0
2020-03-26,Recovered,GJ,0,0,5
2020-03-26,Recovered,HR,0,11,17
2020-03-26,Recovered,HP,0,0,2
2020-03-26,Recovered,JK,0,1,1
2020-03-26,Recovered,JH,0,0,0
2020-03-26,Recovered,KA,0,3,8
2020-03-26,Recovered,KL,7,11,24
2020-03-26,Recovered,LA,0,0,3
2020-03-26,Recovered,LD,0,0,0
2020-03-26,Recovered,MP,0,0,0
2020-03-26,Recovered,MH,0,1,39
2020-03-26,Recovered,MN,0,0,0
2020-03-26,Recovered,ML,0,0,0
2020-03-26,Recovered,MZ,0,0,0
2020-03-26,Recovered,NL,0,0,0
2020-03-26,Recovered,OR,0,0,0
2020-03-26,Recovered,PY,0,0,0
2020-03-26,Recovered,PB,0,0,1
2020-03-26,Recovered,RJ,0,3,3
2020-03-26,Recovered,SK,0,0,0
2020-03-26,Recovered,TN,0,1,6
2020-03-26,Recovered,TG,0,1,14
2020-03-26,Recovered,TR,0,0,0
2020-03-26,Recovered,UP,0,11,17
2020-03-26,Recovered,UT,0,0,2
2020-03-26,Recovered,WB,0,0,3
2020-03-26,Deceased,TT,5,16,46
2020-03-26,Deceased,AN,0,0,0
2020-03-26,Deceased,AP,0,0,0
2020-03-26,Deceased,AR,0,0,0
2020-03-26,Deceased,AS,0,0,0
2020-03-26,Deceased,BR,0,1,1
2020-03-26,Deceased,CH,0,0,0
2020-03-26,Deceased,CT,0,0,0
2020-03-26,Deceased,DN,0,0,0
2020-03-26,Deceased,DD,0,0,0
2020-03-26,Deceased,DL,0,1,2
2020-03-26,Deceased,GA,0,0,0
2020-03-26,Deceased,GJ,2,3,6
2020-03-26,Deceased,HR,0,0,0
2020-03-26,Deceased,HP,0,1,1
2020-03-26,Deceased,JK,1,1,2
2020-03-26,Deceased,JH,0,0,0
2020-03-26,Deceased,KA,1,2,3
2020-03-26,Deceased,KL,0,0,2
2020-03-26,Deceased,LA,0,0,0
2020-03-26,Deceased,LD,0,0,0
2020-03-26,Deceased,MP,0,1,5
2020-03-26,Deceased,MH,1,3,10
2020-03-26,Deceased,MN,0,0,0
2020-03-26,Deceased,ML,0,0,0
2020-03-26,Deceased,MZ,0,0,0
2020-03-26,Deceased,NL,0,0,0
2020-03-26,Deceased,OR,0,0,0
2020-03-26,Deceased,PY,0,0,0
2020-03-26,Deceased,PB,0,1,4
2020-03-26,Deceased,RJ,0,0,0
2020-03-26,Deceased,SK,0,0,0
2020-03-26,Deceased,TN,0,1,1
2020-03-26,Deceased,TG,0,0,6
2020-03-26,Deceased,TR,0,0,0
2020-03-26,Deceased,UP,0,0,0
2020-03-26,Deceased,UT,0,0,0
2020-03-26,Deceased,WB,0,1,3
2020-03-27,Confirmed,TT,164,886,2059
2020-03-27,Confirmed,AN,5,6,10
2020-03-27,Confirmed,AP,2,13,111
2020-03-27,Confirmed,AR,0,0,0
2020-03-27,Confirmed,AS,0,0,16
2020-03-27,Confirmed,BR,2,9,24
2020-03-27,Confirmed,CH,1,8,17
2020-03-27,Confirmed,CT,0,6,9
2020-03-27,Confirmed,DN,0,0,0
2020-03-27,Confirmed,DD,0,0,0
2020-03-27,Confirmed,DL,4,40,152
2020-03-27,Confirmed,GA,0,3,5
2020-03-27,Confirmed,GJ,4,47,87
2020-03-27,Confirmed,HR,1,33,43
2020-03-27,Confirmed,HP,0,3,3
2020-03-27,Confirmed,JK,6,20,62
2020-03-27,Confirmed,JH,0,0,1
2020-03-27,Confirmed,KA,9,64,110
2020-03-27,Confirmed,KL,39,176,265
2020-03-27,Confirmed,LA,0,13,13
2020-03-27,Confirmed,LD,0,0,0
2020-03-27,Confirmed,MP,9,29,98
2020-03-27,Confirmed,MH,31,156,335
2020-03-27,Confirmed,MN,0,1,1
2020-03-27,Confirmed,ML,0,0,0
2020-03-27,Confirmed,MZ,0,1,1
2020-03-27,Confirmed,NL,0,0,0
2020-03-27,Confirmed,OR,0,3,5
2020-03-27,Confirmed,PY,0,1,3
2020-03-27,Confirmed,PB,5,38,46
2020-03-27,Confirmed,RJ,10,50,120
2020-03-27,Confirmed,SK,0,0,0
2020-03-27,Confirmed,TN,9,38,234
2020-03-27,Confirmed,TG,15,59,127
2020-03-27,Confirmed,TR,0,0,0
2020-03-27,Confirmed,UP,7,49,117
2020-03-27,Confirmed,UT,0,5,7
2020-03-27,Confirmed,WB,5,15,37
2020-03-27,Recovered,TT,26,76,170
2020-03-27,Recovered,AN,0,0,0
2020-03-27,Recovered,AP,0,1,2
2020-03-27,Recovered,AR,0,0,0
2020-03-27,Recovered,AS,0,0,0
2020-03-27,Recovered,BR,0,0,0
2020-03-27,Recovered,CH,0,0,0
2020-03-27,Recovered,CT,0,0,2
2020-03-27,Recovered,DN,0,0,0
2020-03-27,Recovered,DD,0,0,0
2020-03-27,Recovered,DL,0,6,6
2020-03-27,Recovered,GA,0,0,0
2020-03-27,Recovered,GJ,0,0,5
2020-03-27,Recovered,HR,0,11,27
2020-03-27,Recovered,HP,1,1,2
2020-03-27,Recovered,JK,0,1,2
2020-03-27,Recovered,JH,0,0,0
2020-03-27,Recovered,KA,2,5,9
2020-03-27,Recovered,KL,0,11,26
2020-03-27,Recovered,LA,3,3,3
2020-03-27,Recovered,LD,0,0,0
2020-03-27,Recovered,MP,0,0,0
2020-03-27,Recovered,MH,18,19,39
2020-03-27,Recovered,MN,0,0,0
2020-03-27,Recovered,ML,0,0,0
2020-03-27,Recovered,MZ,0,0,0
2020-03-27,Recovered,NL,0,0,0
2020-03-27,Recovered,OR,0,0,1
2020-03-27,Recovered,PY,0,0,0
2020-03-27,Recovered,PB,1,1,1
2020-03-27,Recovered,RJ,0,3,3
2020-03-27,Recovered,SK,0,0,0
2020-03-27,Recovered,TN,1,2,6
2020-03-27,Recovered,TG,0,1,14
2020-03-27,Recovered,TR,0,0,0
2020-03-27,Recovered,UP,0,11,17
2020-03-27,Recovered,UT,0,0,2
2020-03-27,Recovered,WB,0,0,3
2020-03-27,Deceased,TT,3,19,55
2020-03-27,Deceased,AN,0,0,0
2020-03-27,Deceased,AP,0,0,0
2020-03-27,Deceased,AR,0,0,0
2020-03-27,Deceased,AS,0,0,0
2020-03-27,Deceased,BR,0,1,1
2020-03-27,Deceased,CH,0,0,0
2020-03-27,Deceased,CT,0,0,0
2020-03-27,Deceased,DN,0,0,0
2020-03-27,Deceased,DD,0,0,0
2020-03-27,Deceased,DL,0,1,2
2020-03-27,Deceased,GA,0,0,0
2020-03-27,Deceased,GJ,0,3,6
2020-03-27,Deceased,HR,0,0,0
2020-03-27,Deceased,HP,0,1,1
2020-03-27,Deceased,JK,0,1,2
2020-03-27,Deceased,JH,0,0,0
2020-03-27,Deceased,KA,1,3,3
2020-03-27,Deceased,KL,0,0,2
2020-03-27,Deceased,LA,0,0,0
2020-03-27,Deceased,LD,0,0,0
2020-03-27,Deceased,MP,1,2,6
2020-03-27,Deceased,MH,1,4,13
2020-03-27,Deceased,MN,0,0,0
2020-03-27,Deceased,ML,0,0,0
2020-03-27,Deceased,MZ,0,0,0
2020-03-27,Deceased,NL,0,0,0
2020-03-27,Deceased,OR,0,0,0
2020-03-27,Deceased,PY,0,0,0
2020-03-27,Deceased,PB,0,1,4
2020-03-27,Deceased,RJ,0,0,0
2020-03-27,Deceased,SK,0,0,0
2020-03-27,Deceased,TN,0,1,1
2020-03-27,Deceased,TG,0,0,9
2020-03-27,Deceased,TR,0,0,0
2020-03-27,Deceased,UP,0,0,2
2020-03-27,Deceased,UT,0,0,0
2020-03-27,Deceased,WB,0,1,3
2020-03-28,Confirmed,TT,143,1029,2545
2020-03-28,Confirmed,AN,3,9,10
2020-03-28,Confirmed,AP,6,19,149
2020-03-28,Confirmed,AR,0,0,1
2020-03-28,Confirmed,AS,0,0,16
2020-03-28,Confirmed,BR,2,11,29
2020-03-28,Confirmed,CH,0,8,18
2020-03-28,Confirmed,CT,1,7,9
2020-03-28,Confirmed,DN,0,0,0
2020-03-28,Confirmed,DD,0,0,0
2020-03-28,Confirmed,DL,9,49,293
2020-03-28,Confirmed,GA,0,3,5
2020-03-28,Confirmed,GJ,8,55,88
2020-03-28,Confirmed,HR,2,35,49
2020-03-28,Confirmed,HP,0,3,6
2020-03-28,Confirmed,JK,13,33,70
2020-03-28,Confirmed,JH,0,0,2
2020-03-28,Confirmed,KA,17,81,124
2020-03-28,Confirmed,KL,6,182,286
2020-03-28,Confirmed,LA,0,13,13
2020-03-28,Confirmed,LD,0,0,0
2020-03-28,Confirmed,MP,10,39,107
2020-03-28,Confirmed,MH,30,186,423
2020-03-28,Confirmed,MN,0,1,2
2020-03-28,Confirmed,ML,0,0,0
2020-03-28,Confirmed,MZ,0,1,1
2020-03-28,Confirmed,NL,0,0,0
2020-03-28,Confirmed,OR,0,3,5
2020-03-28,Confirmed,PY,0,1,5
2020-03-28,Confirmed,PB,0,38,47
2020-03-28,Confirmed,RJ,4,54,133
2020-03-28,Confirmed,SK,0,0,0
2020-03-28,Confirmed,TN,4,42,309
2020-03-28,Confirmed,TG,8,67,154
2020-03-28,Confirmed,TR,0,0,0
2020-03-28,Confirmed,UP,16,65,128
2020-03-28,Confirmed,UT,1,6,10
2020-03-28,Confirmed,WB,3,18,53
2020-03-28,Recovered,TT,9,85,192
2020-03-28,Recovered,AN,0,0,0
2020-03-28,Recovered,AP,0,1,2
2020-03-28,Recovered,AR,0,0,0
2020-03-28,Recovered,AS,0,0,0
2020-03-28,Recovered,BR,0,0,3
2020-03-28,Recovered,CH,0,0,0
2020-03-28,Recovered,CT,0,0,3
2020-03-28,Recovered,DN,0,0,0
2020-03-28,Recovered,DD,0,0,0
2020-03-28,Recovered,DL,0,6,8
2020-03-28,Recovered,GA,0,0,0
2020-03-28,Recovered,GJ,0,0,10
2020-03-28,Recovered,HR,0,11,27
2020-03-28,Recovered,HP,1,2,2
2020-03-28,Recovered,JK,0,1,3
2020-03-28,Recovered,JH,0,0,0
2020-03-28,Recovered,KA,0,5,11
2020-03-28,Recovered,KL,1,12,28
2020-03-28,Recovered,LA,0,3,3
2020-03-28,Recovered,LD,0,0,0
2020-03-28,Recovered,MP,0,0,0
2020-03-28,Recovered,MH,6,25,42
2020-03-28,Recovered,MN,0,0,0
2020-03-28,Recovered,ML,0,0,0
2020-03-28,Recovered,MZ,0,0,0
2020-03-28,Recovered,NL,0,0,0
2020-03-28,Recovered,OR,0,0,1
2020-03-28,Recovered,PY,0,0,0
2020-03-28,Recovered,PB,0,1,1
2020-03-28,Recovered,RJ,0,3,3
2020-03-28,Recovered,SK,0,0,0
2020-03-28,Recovered,TN,0,2,6
2020-03-28,Recovered,TG,0,1,17
2020-03-28,Recovered,TR,0,0,0
2020-03-28,Recovered,UP,0,11,17
2020-03-28,Recovered,UT,1,1,2
2020-03-28,Recovered,WB,0,0,3
2020-03-28,Deceased,TT,5,24,69
2020-03-28,Deceased,AN,0,0,0
2020-03-28,Deceased,AP,0,0,0
2020-03-28,Deceased,AR,0,0,0
2020-03-28,Deceased,AS,0,0,0
2020-03-28,Deceased,BR,0,1,1
2020-03-28,Deceased,CH,0,0,0
2020-03-28,Deceased,CT,0,0,0
2020-03-28,Deceased,DN,0,0,0
2020-03-28,Deceased,DD,0,0,0
2020-03-28,Deceased,DL,0,1,4
2020-03-28,Deceased,GA,0,0,0
2020-03-28,Deceased,GJ,1,4,7
2020-03-28,Deceased,HR,0,0,0
2020-03-28,Deceased,HP,0,1,1
2020-03-28,Deceased,JK,0,1,2
2020-03-28,Deceased,JH,0,0,0
2020-03-28,Deceased,KA,0,3,3
2020-03-28,Deceased,KL,1,1,2
2020-03-28,Deceased,LA,0,0,0
2020-03-28,Deceased,LD,0,0,0
2020-03-28,Deceased,MP,0,2,8
2020-03-28,Deceased,MH,2,6,21
2020-03-28,Deceased,MN,0,0,0
2020-03-28,Deceased,ML,0,0,0
2020-03-28,Deceased,MZ,0,0,0
2020-03-28,Deceased,NL,0,0,0
2020-03-28,Deceased,OR,0,0,0
2020-03-28,Deceased,PY,0,0,0
2020-03-28,Deceased,PB,0,1,5
2020-03-28,Deceased,RJ,0,0,0
2020-03-28,Deceased,SK,0,0,0
2020-03-28,Deceased,TN,0,1,1
2020-03-28,Deceased,TG,1,1,9
2020-03-28,Deceased,TR,0,0,0
2020-03-28,Deceased,UP,0,0,2
2020-03-28,Deceased,UT,0,0,0
2020-03-28,Deceased,WB,0,1,3
2020-03-29,Confirmed,TT,110,1139,3105
2020-03-29,Confirmed,AN,0,9,10
2020-03-29,Confirmed,AP,2,21,164
2020-03-29,Confirmed,AR,0,0,1
2020-03-29,Confirmed,AS,0,0,23
2020-03-29,Confirmed,BR,4,15,31
2020-03-29,Confirmed,CH,0,8,18
2020-03-29,Confirmed,CT,0,7,9
2020-03-29,Confirmed,DN,0,0,0
2020-03-29,Confirmed,DD,0,0,0
2020-03-29,Confirmed,DL,23,72,386
2020-03-29,Confirmed,GA,2,5,6
2020-03-29,Confirmed,GJ,8,63,95
2020-03-29,Confirmed,HR,0,35,58
2020-03-29,Confirmed,HP,0,3,6
2020-03-29,Confirmed,JK,5,38,75
2020-03-29,Confirmed,JH,0,0,2
2020-03-29,Confirmed,KA,2,83,128
2020-03-29,Confirmed,KL,20,202,295
2020-03-29,Confirmed,LA,0,13,14
2020-03-29,Confirmed,LD,0,0,0
2020-03-29,Confirmed,MP,0,39,154
2020-03-29,Confirmed,MH,17,203,487
2020-03-29,Confirmed,MN,0,1,2
2020-03-29,Confirmed,ML,0,0,0
2020-03-29,Confirmed,MZ,0,1,1
2020-03-29,Confirmed,NL,0,0,0
2020-03-29,Confirmed,OR,0,3,20
2020-03-29,Confirmed,PY,0,1,5
2020-03-29,Confirmed,PB,0,38,53
2020-03-29,Confirmed,RJ,5,59,179
2020-03-29,Confirmed,SK,0,0,0
2020-03-29,Confirmed,TN,8,50,411
2020-03-29,Confirmed,TG,3,70,229
2020-03-29,Confirmed,TR,0,0,0
2020-03-29,Confirmed,UP,7,72,174
2020-03-29,Confirmed,UT,1,7,16
2020-03-29,Confirmed,WB,3,21,53
2020-03-29,Recovered,TT,5,90,230
2020-03-29,Recovered,AN,0,0,0
2020-03-29,Recovered,AP,0,1,2
2020-03-29,Recovered,AR,0,0,0
2020-03-29,Recovered,AS,0,0,0
2020-03-29,Recovered,BR,0,0,3
2020-03-29,Recovered,CH,0,0,0
2020-03-29,Recovered,CT,0,0,3
2020-03-29,Recovered,DN,0,0,0
2020-03-29,Recovered,DD,0,0,0
2020-03-29,Recovered,DL,0,6,8
2020-03-29,Recovered,GA,0,0,0
2020-03-29,Recovered,GJ,1,1,10
2020-03-29,Recovered,HR,0,11,27
2020-03-29,Recovered,HP,0,2,2
2020-03-29,Recovered,JK,0,1,3
2020-03-29,Recovered,JH,0,0,0
2020-03-29,Recovered,KA,0,5,11
2020-03-29,Recovered,KL,4,16,42
2020-03-29,Recovered,LA,0,3,3
2020-03-29,Recovered,LD,0,0,0
2020-03-29,Recovered,MP,0,0,0
2020-03-29,Recovered,MH,0,25,50
2020-03-29,Recovered,MN,0,0,0
2020-03-29,Recovered,ML,0,0,0
2020-03-29,Recovered,MZ,0,0,0
2020-03-29,Recovered,NL,0,0,0
2020-03-29,Recovered,OR,0,0,2
2020-03-29,Recovered,PY,0,0,0
2020-03-29,Recovered,PB,0,1,1
2020-03-29,Recovered,RJ,0,3,3
2020-03-29,Recovered,SK,0,0,0
2020-03-29,Recovered,TN,0,2,6
2020-03-29,Recovered,TG,0,1,32
2020-03-29,Recovered,TR,0,0,0
2020-03-29,Recovered,UP,0,11,17
2020-03-29,Recovered,UT,0,1,2
2020-03-29,Recovered,WB,0,0,3
2020-03-29,Deceased,TT,3,27,83
2020-03-29,Deceased,AN,0,0,0
2020-03-29,Deceased,AP,0,0,1
2020-03-29,Deceased,AR,0,0,0
2020-03-29,Deceased,AS,0,0,0
2020-03-29,Deceased,BR,0,1,1
2020-03-29,Deceased,CH,0,0,0
2020-03-29,Deceased,CT,0,0,0
2020-03-29,Deceased,DN,0,0,0
2020-03-29,Deceased,DD,0,0,0
2020-03-29,Deceased,DL,1,2,6
2020-03-29,Deceased,GA,0,0,0
2020-03-29,Deceased,GJ,1,5,9
2020-03-29,Deceased,HR,0,0,0
2020-03-29,Deceased,HP,0,1,2
2020-03-29,Deceased,JK,0,1,2
2020-03-29,Deceased,JH,0,0,0
2020-03-29,Deceased,KA,0,3,4
2020-03-29,Deceased,KL,0,1,2
2020-03-29,Deceased,LA,0,0,0
2020-03-29,Deceased,LD,0,0,0
2020-03-29,Deceased,MP,0,2,8
2020-03-29,Deceased,MH,1,7,26
2020-03-29,Deceased,MN,0,0,0
2020-03-29,Deceased,ML,0,0,0
2020-03-29,Deceased,MZ,0,0,0
2020-03-29,Deceased,NL,0,0,0
2020-03-29,Deceased,OR,0,0,0
2020-03-29,Deceased,PY,0,0,0
2020-03-29,Deceased,PB,0,1,5
2020-03-29,Deceased,RJ,0,0,0
2020-03-29,Deceased,SK,0,0,0
2020-03-29,Deceased,TN,0,1,1
2020-03-29,Deceased,TG,0,1,11
2020-03-29,Deceased,TR,0,0,0
2020-03-29,Deceased,UP,0,0,2
2020-03-29,Deceased,UT,0,0,0
2020-03-29,Deceased,WB,0,1,3
2020-03-30,Confirmed,TT,187,1326,3684
2020-03-30,Confirmed,AN,1,10,10
2020-03-30,Confirmed,AP,2,23,192
2020-03-30,Confirmed,AR,0,0,1
2020-03-30,Confirmed,AS,0,0,26
2020-03-30,Confirmed,BR,0,15,32
2020-03-30,Confirmed,CH,5,13,18
2020-03-30,Confirmed,CT,1,8,10
2020-03-30,Confirmed,DN,0,0,0
2020-03-30,Confirmed,DD,0,0,0
2020-03-30,Confirmed,DL,25,97,445
2020-03-30,Confirmed,GA,0,5,7
2020-03-30,Confirmed,GJ,7,70,108
2020-03-30,Confirmed,HR,1,36,84
2020-03-30,Confirmed,HP,0,3,13
2020-03-30,Confirmed,JK,11,49,92
2020-03-30,Confirmed,JH,0,0,2
2020-03-30,Confirmed,KA,5,88,144
2020-03-30,Confirmed,KL,32,234,306
2020-03-30,Confirmed,LA,0,13,14
2020-03-30,Confirmed,LD,0,0,0
2020-03-30,Confirmed,MP,8,47,179
2020-03-30,Confirmed,MH,17,220,635
2020-03-30,Confirmed,MN,0,1,2
2020-03-30,Confirmed,ML,0,0,0
2020-03-30,Confirmed,MZ,0,1,1
2020-03-30,Confirmed,NL,0,0,0
2020-03-30,Confirmed,OR,0,3,21
2020-03-30,Confirmed,PY,0,1,5
2020-03-30,Confirmed,PB,3,41,65
2020-03-30,Confirmed,RJ,20,79,206
2020-03-30,Confirmed,SK,0,0,0
2020-03-30,Confirmed,TN,17,67,485
2020-03-30,Confirmed,TG,7,77,272
2020-03-30,Confirmed,TR,0,0,0
2020-03-30,Confirmed,UP,24,96,234
2020-03-30,Confirmed,UT,0,7,22
2020-03-30,Confirmed,WB,1,22,53
2020-03-30,Recovered,TT,49,139,286
2020-03-30,Recovered,AN,0,0,0
2020-03-30,Recovered,AP,0,1,2
2020-03-30,Recovered,AR,0,0,0
2020-03-30,Recovered,AS,0,0,0
2020-03-30,Recovered,BR,0,0,3
2020-03-30,Recovered,CH,0,0,3
2020-03-30,Recovered,CT,0,0,3
2020-03-30,Recovered,DN,0,0,0
2020-03-30,Recovered,DD,0,0,0
2020-03-30,Recovered,DL,0,6,16
2020-03-30,Recovered,GA,0,0,0
2020-03-30,Recovered,GJ,2,3,13
2020-03-30,Recovered,HR,6,17,28
2020-03-30,Recovered,HP,0,2,2
2020-03-30,Recovered,JK,0,1,3
2020-03-30,Recovered,JH,0,0,0
2020-03-30,Recovered,KA,1,6,11
2020-03-30,Recovered,KL,4,20,50
2020-03-30,Recovered,LA,0,3,3
2020-03-30,Recovered,LD,0,0,0
2020-03-30,Recovered,MP,0,0,0
2020-03-30,Recovered,MH,14,39,52
2020-03-30,Recovered,MN,0,0,0
2020-03-30,Recovered,ML,0,0,0
2020-03-30,Recovered,MZ,0,0,0
2020-03-30,Recovered,NL,0,0,0
2020-03-30,Recovered,OR,0,0,2
2020-03-30,Recovered,PY,0,0,0
2020-03-30,Recovered,PB,0,1,3
2020-03-30,Recovered,RJ,0,3,25
2020-03-30,Recovered,SK,0,0,0
2020-03-30,Recovered,TN,2,4,8
2020-03-30,Recovered,TG,13,14,33
2020-03-30,Recovered,TR,0,0,0
2020-03-30,Recovered,UP,6,17,21
2020-03-30,Recovered,UT,1,2,2
2020-03-30,Recovered,WB,0,0,3
2020-03-30,Deceased,TT,13,40,96
2020-03-30,Deceased,AN,0,0,0
2020-03-30,Deceased,AP,0,0,1
2020-03-30,Deceased,AR,0,0,0
2020-03-30,Deceased,AS,0,0,0
2020-03-30,Deceased,BR,0,1,1
2020-03-30,Deceased,CH,0,0,0
2020-03-30,Deceased,CT,0,0,0
2020-03-30,Deceased,DN,0,0,0
2020-03-30,Deceased,DD,0,0,0
2020-03-30,Deceased,DL,0,2,6
2020-03-30,Deceased,GA,0,0,0
2020-03-30,Deceased,GJ,1,6,10
2020-03-30,Deceased,HR,0,0,0
2020-03-30,Deceased,HP,0,1,2
2020-03-30,Deceased,JK,0,1,2
2020-03-30,Deceased,JH,0,0,0
2020-03-30,Deceased,KA,0,3,4
2020-03-30,Deceased,KL,0,1,2
2020-03-30,Deceased,LA,0,0,0
2020-03-30,Deceased,LD,0,0,0
2020-03-30,Deceased,MP,2,4,11
2020-03-30,Deceased,MH,2,9,32
2020-03-30,Deceased,MN,0,0,0
2020-03-30,Deceased,ML,0,0,0
2020-03-30,Deceased,MZ,0,0,0
2020-03-30,Deceased,NL,0,0,0
2020-03-30,Deceased,OR,0,0,0
2020-03-30,Deceased,PY,0,0,0
2020-03-30,Deceased,PB,2,3,5
2020-03-30,Deceased,RJ,0,0,1
2020-03-30,Deceased,SK,0,0,0
2020-03-30,Deceased,TN,0,1,3
2020-03-30,Deceased,TG,5,6,11
2020-03-30,Deceased,TR,0,0,0
2020-03-30,Deceased,UP,0,0,2
2020-03-30,Deceased,UT,0,0,0
2020-03-30,Deceased,WB,1,2,3
2020-03-31,Confirmed,TT,309,1635,4293
2020-03-31,Confirmed,AN,0,10,10
2020-03-31,Confirmed,AP,21,44,256
2020-03-31,Confirmed,AR,0,0,1
2020-03-31,Confirmed,AS,1,1,26
2020-03-31,Confirmed,BR,6,21,32
2020-03-31,Confirmed,CH,2,15,18
2020-03-31,Confirmed,CT,1,9,10
2020-03-31,Confirmed,DN,0,0,0
2020-03-31,Confirmed,DD,0,0,0
2020-03-31,Confirmed,DL,23,120,503
2020-03-31,Confirmed,GA,0,5,7
2020-03-31,Confirmed,GJ,4,74,128
2020-03-31,Confirmed,HR,7,43,90
2020-03-31,Confirmed,HP,0,3,14
2020-03-31,Confirmed,JK,6,55,106
